RdYlGn,4,2.5,1,215,25,28,Diverging
RdYlGn,4,2.5,2,253,174,97,Diverging
RdYlGn,4,2.5,3,166,217,106,Diverging
RdYlGn,4,2.5,4,26,150,65,Diverging
RdYlGn,5,3,1,215,25,28,Diverging
RdYlGn,5,3,2,253,174,97,Diverging
RdYlGn,5,3,3,255,255,191,Diverging
RdYlGn,5,3,4,166,217,106,Diverging
RdYlGn,5,3,5,26,150,65,Diverging
RdYlGn,6,3.5,1,215,48,39,Diverging
RdYlGn,6,3.5,2,252,141,89,Diverging
RdYlGn,6,3.5,3,254,224,139,Diverging
RdYlGn,6,3.5,4,217,239,139,Diverging
RdYlGn,6,3.5,5,145,207,96,Diverging
RdYlGn,6,3.5,6,26,152,80,Diverging
RdYlGn,7,4,1,215,48,39,Diverging
RdYlGn,7,4,2,252,141,89,Diverging
RdYlGn,7,4,3,254,224,139,Diverging
RdYlGn,7,4,4,255,255,191,Diverging
RdYlGn,7,4,5,217,239,139,Diverging
RdYlGn,7,4,6,145,207,96,Diverging
RdYlGn,7,4,7,26,152,80,Diverging
RdYlGn,8,4.5,1,215,48,39,Diverging
RdYlGn,8,4.5,2,244,109,67,Diverging
RdYlGn,8,4.5,3,253,174,97,Diverging
RdYlGn,8,4.5,4,254,224,139,Diverging
RdYlGn,8,4.5,5,217,239,139,Diverging
RdYlGn,8,4.5,6,166,217,106,Diverging
RdYlGn,8,4.5,7,102,189,99,Diverging
RdYlGn,8,4.5,8,26,152,80,Diverging
RdYlGn,9,5,1,215,48,39,Diverging
RdYlGn,9,5,2,244,109,67,Diverging
RdYlGn,9,5,3,253,174,97,Diverging
RdYlGn,9,5,4,254,224,139,Diverging
RdYlGn,9,5,5,255,255,191,Diverging
RdYlGn,9,5,6,217,239,139,Diverging
RdYlGn,9,5,7,166,217,106,Diverging
RdYlGn,9,5,8,102,189,99,Diverging
RdYlGn,9,5,9,26,152,80,Diverging
RdYlGn,10,5.5,1,165,0,38,Diverging
RdYlGn,10,5.5,2,215,48,39,Diverging
RdYlGn,10,5.5,3,244,109,67,Diverging
RdYlGn,10,5.5,4,253,174,97,Diverging
RdYlGn,10,5.5,5,254,224,139,Diverging
RdYlGn,10,5.5,6,217,239,139,Diverging
RdYlGn,10,5.5,7,166,217,106,Diverging
RdYlGn,10,5.5,8,102,189,99,Diverging
RdYlGn,10,5.5,9,26,152,80,Diverging
RdYlGn,10,5.5,10,0,104,55,Diverging
RdYlGn,11,6,1,165,0,38,Diverging
RdYlGn,11,6,2,215,48,39,Diverging
RdYlGn,11,6,3,244,109,67,Diverging
RdYlGn,11,6,4,253,174,97,Diverging
RdYlGn,11,6,5,254,224,139,Diverging
RdYlGn,11,6,6,255,255,191,Diverging
RdYlGn,11,6,7,217,239,139,Diverging
RdYlGn,11,6,8,166,217,106,Diverging
RdYlGn,11,6,9,102,189,99,Diverging
RdYlGn,11,6,10,26,152,80,Diverging
RdYlGn,11,6,11,0,104,55,Diverging
Set1,3,6,1,228,26,28,Qualitative
Set1,3,6,2,55,126,184,Qualitative
Set1,3,6,3,77,175,74,Qualitative
Set1,4,6,1,228,26,28,Qualitative
Set1,4,6,2,55,126,184,Qualitative
Set1,4,6,3,77,175,74,Qualitative
Set1,4,6,4,152,78,163,Qualitative
Set1,5,6,1,228,26,28,Qualitative
Set1,5,6,2,55,126,184,Qualitative
Set1,5,6,3,77,175,74,Qualitative
Set1,5,6,4,152,78,163,Qualitative
Set1,5,6,5,255,127,0,Qualitative
Set1,6,6,1,228,26,28,Qualitative
Set1,6,6,2,55,126,184,Qualitative
Set1,6,6,3,77,175,74,Qualitative
Set1,6,6,4,152,78,163,Qualitative
Set1,6,6,5,255,127,0,Qualitative
Set1,6,6,6,255,255,51,Qualitative
Set1,7,6,1,228,26,28,Qualitative
Set1,7,6,2,55,126,184,Qualitative
Set1,7,6,3,77,175,74,Qualitative
Set1,7,6,4,152,78,163,Qualitative
Set1,7,6,5,255,127,0,Qualitative
Set1,7,6,6,255,255,51,Qualitative
Set1,7,6,7,166,86,40,Qualitative
Set1,8,6,1,228,26,28,Qualitative
Set1,8,6,2,55,126,184,Qualitative
Set1,8,6,3,77,175,74,Qualitative
Set1,8,6,4,152,78,163,Qualitative
Set1,8,6,5,255,127,0,Qualitative
Set1,8,6,6,255,255,51,Qualitative
Set1,8,6,7,166,86,40,Qualitative
Set1,8,6,8,247,129,191,Qualitative
Set1,9,6,1,228,26,28,Qualitative
Set1,9,6,2,55,126,184,Qualitative
Set1,9,6,3,77,175,74,Qualitative
Set1,9,6,4,152,78,163,Qualitative
Set1,9,6,5,255,127,0,Qualitative
Set1,9,6,6,255,255,51,Qualitative
Set1,9,6,7,166,86,40,Qualitative
Set1,9,6,8,247,129,191,Qualitative
Set1,9,6,9,153,153,153,Qualitative
Set2,3,6,1,102,194,165,Qualitative
Set2,3,6,2,252,141,98,Qualitative
Set2,3,6,3,141,160,203,Qualitative
Set2,4,6,1,102,194,165,Qualitative
Set2,4,6,2,252,141,98,Qualitative
Set2,4,6,3,141,160,203,Qualitative
Set2,4,6,4,231,138,195,Qualitative
Set2,5,6,1,102,194,165,Qualitative
Set2,5,6,2,252,141,98,Qualitative
Set2,5,6,3,141,160,203,Qualitative
Set2,5,6,4,231,138,195,Qualitative
Set2,5,6,5,166,216,84,Qualitative
Set2,6,6,1,102,194,165,Qualitative
Set2,6,6,2,252,141,98,Qualitative
Set2,6,6,3,141,160,203,Qualitative
Set2,6,6,4,231,138,195,Qualitative
Set2,6,6,5,166,216,84,Qualitative
Set2,6,6,6,255,217,47,Qualitative
Set2,7,6,1,102,194,165,Qualitative
Set2,7,6,2,252,141,98,Qualitative
Set2,7,6,3,141,160,203,Qualitative
Set2,7,6,4,231,138,195,Qualitative
Set2,7,6,5,166,216,84,Qualitative
Set2,7,6,6,255,217,47,Qualitative
Set2,7,6,7,229,196,148,Qualitative
Set2,8,6,1,102,194,165,Qualitative
Set2,8,6,2,252,141,98,Qualitative
Set2,8,6,3,141,160,203,Qualitative
Set2,8,6,4,231,138,195,Qualitative
Set2,8,6,5,166,216,84,Qualitative
Set2,8,6,6,255,217,47,Qualitative
Set2,8,6,7,229,196,148,Qualitative
Set2,8,6,8,179,179,179,Qualitative
Set3,3,6,1,141,211,199,Qualitative
Set3,3,6,2,255,255,179,Qualitative
Set3,3,6,3,190,186,218,Qualitative
Set3,4,6,1,141,211,199,Qualitative
Set3,4,6,2,255,255,179,Qualitative
Set3,4,6,3,190,186,218,Qualitative
Set3,4,6,4,251,128,114,Qualitative
Set3,5,6,1,141,211,199,Qualitative
Set3,5,6,2,255,255,179,Qualitative
Set3,5,6,3,190,186,218,Qualitative
Set3,5,6,4,251,128,114,Qualitative
Set3,5,6,5,128,177,211,Qualitative
Set3,6,6,1,141,211,199,Qualitative
Set3,6,6,2,255,255,179,Qualitative
Set3,6,6,3,190,186,218,Qualitative
Set3,6,6,4,251,128,114,Qualitative
Set3,6,6,5,128,177,211,Qualitative
Set3,6,6,6,253,180,98,Qualitative
Set3,7,6,1,141,211,199,Qualitative
Set3,7,6,2,255,255,179,Qualitative
Set3,7,6,3,190,186,218,Qualitative
Set3,7,6,4,251,128,114,Qualitative
Set3,7,6,5,128,177,211,Qualitative
Set3,7,6,6,253,180,98,Qualitative
Set3,7,6,7,179,222,105,Qualitative
Set3,8,6,1,141,211,199,Qualitative
Set3,8,6,2,255,255,179,Qualitative
Set3,8,6,3,190,186,218,Qualitative
Set3,8,6,4,251,128,114,Qualitative
Set3,8,6,5,128,177,211,Qualitative
Set3,8,6,6,253,180,98,Qualitative
Set3,8,6,7,179,222,105,Qualitative
Set3,8,6,8,252,205,229,Qualitative
Set3,9,6,1,141,211,199,Qualitative
Set3,9,6,2,255,255,179,Qualitative
Set3,9,6,3,190,186,218,Qualitative
Set3,9,6,4,251,128,114,Qualitative
Set3,9,6,5,128,177,211,Qualitative
Set3,9,6,6,253,180,98,Qualitative
Set3,9,6,7,179,222,105,Qualitative
Set3,9,6,8,252,205,229,Qualitative
Set3,9,6,9,217,217,217,Qualitative
Set3,10,6,1,141,211,199,Qualitative
Set3,10,6,2,255,255,179,Qualitative
Set3,10,6,3,190,186,218,Qualitative
Set3,10,6,4,251,128,114,Qualitative
Set3,10,6,5,128,177,211,Qualitative
Set3,10,6,6,253,180,98,Qualitative
Set3,10,6,7,179,222,105,Qualitative
Set3,10,6,8,252,205,229,Qualitative
Set3,10,6,9,217,217,217,Qualitative
Set3,10,6,10,188,128,189,Qualitative
Set3,11,6,1,141,211,199,Qualitative
Set3,11,6,2,255,255,179,Qualitative
Set3,11,6,3,190,186,218,Qualitative
Set3,11,6,4,251,128,114,Qualitative
Set3,11,6,5,128,177,211,Qualitative
Set3,11,6,6,253,180,98,Qualitative
Set3,11,6,7,179,222,105,Qualitative
Set3,11,6,8,252,205,229,Qualitative
Set3,11,6,9,217,217,217,Qualitative
Set3,11,6,10,188,128,189,Qualitative
Set3,11,6,11,204,235,197,Qualitative
Set3,12,6,1,141,211,199,Qualitative
Set3,12,6,2,255,255,179,Qualitative
Set3,12,6,3,190,186,218,Qualitative
Set3,12,6,4,251,128,114,Qualitative
Set3,12,6,5,128,177,211,Qualitative
Set3,12,6,6,253,180,98,Qualitative
Set3,12,6,7,179,222,105,Qualitative
Set3,12,6,8,252,205,229,Qualitative
Set3,12,6,9,217,217,217,Qualitative
Set3,12,6,10,188,128,189,Qualitative
Set3,12,6,11,204,235,197,Qualitative
Set3,12,6,12,255,237,111,Qualitative
Spectral,3,2,1,252,141,89,Diverging
Spectral,3,2,2,255,255,191,Diverging
Spectral,3,2,3,153,213,148,Diverging
Spectral,4,2.5,1,215,25,28,Diverging
Spectral,4,2.5,2,253,174,97,Diverging
Spectral,4,2.5,3,171,221,164,Diverging
Spectral,4,2.5,4,43,131,186,Diverging
Spectral,5,3,1,215,25,28,Diverging
Spectral,5,3,2,253,174,97,Diverging
Spectral,5,3,3,255,255,191,Diverging
Spectral,5,3,4,171,221,164,Diverging
Spectral,5,3,5,43,131,186,Diverging
Spectral,6,3.5,1,213,62,79,Diverging
Spectral,6,3.5,2,252,141,89,Diverging
Spectral,6,3.5,3,254,224,139,Diverging
Spectral,6,3.5,4,230,245,152,Diverging
Spectral,6,3.5,5,153,213,148,Diverging
Spectral,6,3.5,6,50,136,189,Diverging
Spectral,7,4,1,213,62,79,Diverging
Spectral,7,4,2,252,141,89,Diverging
Spectral,7,4,3,254,224,139,Diverging
Spectral,7,4,4,255,255,191,Diverging
Spectral,7,4,5,230,245,152,Diverging
Spectral,7,4,6,153,213,148,Diverging
Spectral,7,4,7,50,136,189,Diverging
Spectral,8,4.5,1,213,62,79,Diverging
Spectral,8,4.5,2,244,109,67,Diverging
Spectral,8,4.5,3,253,174,97,Diverging
Spectral,8,4.5,4,254,224,139,Diverging
Spectral,8,4.5,5,230,245,152,Diverging
Spectral,8,4.5,6,171,221,164,Diverging
Spectral,8,4.5,7,102,194,165,Diverging
Spectral,8,4.5,8,50,136,189,Diverging
Spectral,9,5,1,213,62,79,Diverging
Spectral,9,5,2,244,109,67,Diverging
Spectral,9,5,3,253,174,97,Diverging
Spectral,9,5,4,254,224,139,Diverging
Spectral,9,5,5,255,255,191,Diverging
Spectral,9,5,6,230,245,152,Diverging
Spectral,9,5,7,171,221,164,Diverging
Spectral,9,5,8,102,194,165,Diverging
Spectral,9,5,9,50,136,189,Diverging
Spectral,10,5.5,1,158,1,66,Diverging
Spectral,10,5.5,2,213,62,79,Diverging
Spectral,10,5.5,3,244,109,67,Diverging
Spectral,10,5.5,4,253,174,97,Diverging
Spectral,10,5.5,5,254,224,139,Diverging
Spectral,10,5.5,6,230,245,152,Diverging
Spectral,10,5.5,7,171,221,164,Diverging
Spectral,10,5.5,8,102,194,165,Diverging
Spectral,10,5.5,9,50,136,189,Diverging
Spectral,10,5.5,10,94,79,162,Diverging
Spectral,11,6,1,158,1,66,Diverging
Spectral,11,6,2,213,62,79,Diverging
Spectral,11,6,3,244,109,67,Diverging
Spectral,11,6,4,253,174,97,Diverging
Spectral,11,6,5,254,224,139,Diverging
Spectral,11,6,6,255,255,191,Diverging
Spectral,11,6,7,230,245,152,Diverging
Spectral,11,6,8,171,221,164,Diverging
Spectral,11,6,9,102,194,165,Diverging
Spectral,11,6,10,50,136,189,Diverging
Spectral,11,6,11,94,79,162,Diverging
YlGn,3,6,1,247,252,185,Sequential
YlGn,3,6,2,173,221,142,Sequential
YlGn,3,6,3,49,163,84,Sequential
YlGn,4,6,1,255,255,204,Sequential
YlGn,4,6,2,194,230,153,Sequential
YlGn,4,6,3,120,198,121,Sequential
YlGn,4,6,4,35,132,67,Sequential
YlGn,5,6,1,255,255,204,Sequential
YlGn,5,6,2,194,230,153,Sequential
YlGn,5,6,3,120,198,121,Sequential
YlGn,5,6,4,49,163,84,Sequential
YlGn,5,6,5,0,104,55,Sequential
YlGn,6,6,1,255,255,204,Sequential
YlGn,6,6,2,217,240,163,Sequential
YlGn,6,6,3,173,221,142,Sequential
YlGn,6,6,4,120,198,121,Sequential
YlGn,6,6,5,49,163,84,Sequential
YlGn,6,6,6,0,104,55,Sequential
YlGn,7,6,1,255,255,204,Sequential
YlGn,7,6,2,217,240,163,Sequential
YlGn,7,6,3,173,221,142,Sequential
YlGn,7,6,4,120,198,121,Sequential
YlGn,7,6,5,65,171,93,Sequential
YlGn,7,6,6,35,132,67,Sequential
YlGn,7,6,7,0,90,50,Sequential
YlGn,8,6,1,255,255,229,Sequential
YlGn,8,6,2,247,252,185,Sequential
YlGn,8,6,3,217,240,163,Sequential
YlGn,8,6,4,173,221,142,Sequential
YlGn,8,6,5,120,198,121,Sequential
YlGn,8,6,6,65,171,93,Sequential
YlGn,8,6,7,35,132,67,Sequential
YlGn,8,6,8,0,90,50,Sequential
YlGn,9,6,1,255,255,229,Sequential
YlGn,9,6,2,247,252,185,Sequential
YlGn,9,6,3,217,240,163,Sequential
YlGn,9,6,4,173,221,142,Sequential
YlGn,9,6,5,120,198,121,Sequential
YlGn,9,6,6,65,171,93,Sequential
YlGn,9,6,7,35,132,67,Sequential
YlGn,9,6,8,0,104,55,Sequential
YlGn,9,6,9,0,69,41,Sequential
YlGnBu,3,6,1,237,248,177,Sequential
YlGnBu,3,6,2,127,205,187,Sequential
YlGnBu,3,6,3,44,127,184,Sequential
YlGnBu,4,6,1,255,255,204,Sequential
YlGnBu,4,6,2,161,218,180,Sequential
YlGnBu,4,6,3,65,182,196,Sequential
YlGnBu,4,6,4,34,94,168,Sequential
YlGnBu,5,6,1,255,255,204,Sequential
YlGnBu,5,6,2,161,218,180,Sequential
YlGnBu,5,6,3,65,182,196,Sequential
YlGnBu,5,6,4,44,127,184,Sequential
YlGnBu,5,6,5,37,52,148,Sequential
YlGnBu,6,6,1,255,255,204,Sequential
YlGnBu,6,6,2,199,233,180,Sequential
YlGnBu,6,6,3,127,205,187,Sequential
YlGnBu,6,6,4,65,182,196,Sequential
YlGnBu,6,6,5,44,127,184,Sequential
YlGnBu,6,6,6,37,52,148,Sequential
YlGnBu,7,6,1,255,255,204,Sequential
YlGnBu,7,6,2,199,233,180,Sequential
YlGnBu,7,6,3,127,205,187,Sequential
YlGnBu,7,6,4,65,182,196,Sequential
YlGnBu,7,6,5,29,145,192,Sequential
YlGnBu,7,6,6,34,94,168,Sequential
YlGnBu,7,6,7,12,44,132,Sequential
YlGnBu,8,6,1,255,255,217,Sequential
YlGnBu,8,6,2,237,248,177,Sequential
YlGnBu,8,6,3,199,233,180,Sequential
YlGnBu,8,6,4,127,205,187,Sequential
YlGnBu,8,6,5,65,182,196,Sequential
YlGnBu,8,6,6,29,145,192,Sequential
YlGnBu,8,6,7,34,94,168,Sequential
YlGnBu,8,6,8,12,44,132,Sequential
YlGnBu,9,6,1,255,255,217,Sequential
YlGnBu,9,6,2,237,248,177,Sequential
YlGnBu,9,6,3,199,233,180,Sequential
YlGnBu,9,6,4,127,205,187,Sequential
YlGnBu,9,6,5,65,182,196,Sequential
YlGnBu,9,6,6,29,145,192,Sequential
YlGnBu,9,6,7,34,94,168,Sequential
YlGnBu,9,6,8,37,52,148,Sequential
YlGnBu,9,6,9,8,29,88,Sequential
YlOrBr,3,6,1,255,247,188,Sequential
YlOrBr,3,6,2,254,196,79,Sequential
YlOrBr,3,6,3,217,95,14,Sequential
YlOrBr,4,6,1,255,255,212,Sequential
YlOrBr,4,6,2,254,217,142,Sequential
YlOrBr,4,6,3,254,153,41,Sequential
YlOrBr,4,6,4,204,76,2,Sequential
YlOrBr,5,6,1,255,255,212,Sequential
YlOrBr,5,6,2,254,217,142,Sequential
YlOrBr,5,6,3,254,153,41,Sequential
YlOrBr,5,6,4,217,95,14,Sequential
YlOrBr,5,6,5,153,52,4,Sequential
YlOrBr,6,6,1,255,255,212,Sequential
YlOrBr,6,6,2,254,227,145,Sequential
YlOrBr,6,6,3,254,196,79,Sequential
YlOrBr,6,6,4,254,153,41,Sequential
YlOrBr,6,6,5,217,95,14,Sequential
YlOrBr,6,6,6,153,52,4,Sequential
YlOrBr,7,6,1,255,255,212,Sequential
YlOrBr,7,6,2,254,227,145,Sequential
YlOrBr,7,6,3,254,196,79,Sequential
YlOrBr,7,6,4,254,153,41,Sequential
YlOrBr,7,6,5,236,112,20,Sequential
YlOrBr,7,6,6,204,76,2,Sequential
YlOrBr,7,6,7,140,45,4,Sequential
YlOrBr,8,6,1,255,255,229,Sequential
YlOrBr,8,6,2,255,247,188,Sequential
YlOrBr,8,6,3,254,227,145,Sequential
YlOrBr,8,6,4,254,196,79,Sequential
YlOrBr,8,6,5,254,153,41,Sequential
YlOrBr,8,6,6,236,112,20,Sequential
YlOrBr,8,6,7,204,76,2,Sequential
YlOrBr,8,6,8,140,45,4,Sequential
YlOrBr,9,6,1,255,255,229,Sequential
YlOrBr,9,6,2,255,247,188,Sequential
YlOrBr,9,6,3,254,227,145,Sequential
YlOrBr,9,6,4,254,196,79,Sequential
YlOrBr,9,6,5,254,153,41,Sequential
YlOrBr,9,6,6,236,112,20,Sequential
YlOrBr,9,6,7,204,76,2,Sequential
YlOrBr,9,6,8,153,52,4,Sequential
YlOrBr,9,6,9,102,37,6,Sequential
YlOrRd,3,6,1,255,237,160,Sequential
YlOrRd,3,6,2,254,178,76,Sequential
YlOrRd,3,6,3,240,59,32,Sequential
YlOrRd,4,6,1,255,255,178,Sequential
YlOrRd,4,6,2,254,204,92,Sequential
YlOrRd,4,6,3,253,141,60,Sequential
YlOrRd,4,6,4,227,26,28,Sequential
YlOrRd,5,6,1,255,255,178,Sequential
YlOrRd,5,6,2,254,204,92,Sequential
YlOrRd,5,6,3,253,141,60,Sequential
YlOrRd,5,6,4,240,59,32,Sequential
YlOrRd,5,6,5,189,0,38,Sequential
YlOrRd,6,6,1,255,255,178,Sequential
YlOrRd,6,6,2,254,217,118,Sequential
YlOrRd,6,6,3,254,178,76,Sequential
YlOrRd,6,6,4,253,141,60,Sequential
YlOrRd,6,6,5,240,59,32,Sequential
YlOrRd,6,6,6,189,0,38,Sequential
YlOrRd,7,6,1,255,255,178,Sequential
YlOrRd,7,6,2,254,217,118,Sequential
YlOrRd,7,6,3,254,178,76,Sequential
YlOrRd,7,6,4,253,141,60,Sequential
YlOrRd,7,6,5,252,78,42,Sequential
YlOrRd,7,6,6,227,26,28,Sequential
YlOrRd,7,6,7,177,0,38,Sequential
YlOrRd,8,6,1,255,255,204,Sequential
YlOrRd,8,6,2,255,237,160,Sequential
YlOrRd,8,6,3,254,217,118,Sequential
YlOrRd,8,6,4,254,178,76,Sequential
YlOrRd,8,6,5,253,141,60,Sequential
YlOrRd,8,6,6,252,78,42,Sequential
YlOrRd,8,6,7,227,26,28,Sequential
YlOrRd,8,6,8,177,0,38,Sequential
YlOrRd,9,6,1,255,255,204,Sequential
YlOrRd,9,6,2,255,237,160,Sequential
YlOrRd,9,6,3,254,217,118,Sequential
YlOrRd,9,6,4,254,178,76,Sequential
YlOrRd,9,6,5,253,141,60,Sequential
YlOrRd,9,6,6,252,78,42,Sequential
YlOrRd,9,6,7,227,26,28,Sequential
YlOrRd,9,6,8,189,0,38,Sequential
YlOrRd,9,6,9,128,0,38,Sequential
